Reference_Article	Code_Barre	Type_Article	Nom_Article	Dominant	Saison	Genre	Famille	Couleur	Marque	Nom_Fournisseur	Description	Declinaison	TauxTaxe_TVA	PrixVente_TTC	DateApplication_PrixVente	QteEnStock
5012202322007	5012222322049	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13M/DEEP HEATHER	Modèle=Washing Machine:Taille=M:Couleur_Texture=DEEP HEATHER:Extras=Ouverture zippée	16	12700	01/04/15	10
5012202322007	5012222422046	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13M/DEEP HEATHER	Modèle=Washing Machine:Taille=M:Couleur_Texture=DEEP HEATHER:Extras=Ouverture boutons	16	12200	01/04/15	10
5012202322007	5012222522043	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13M/DEEP HEATHER	Modèle=Washing Machine:Taille=M:Couleur_Texture=DEEP HEATHER:Extras=Maille piquée	16	13200	01/04/15	10
5012202322007	5012222322056	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13M/BROWN	Modèle=Washing Machine:Taille=M:Couleur_Texture=BROWN:Extras=Ouverture zippée	16	12700	01/04/15	10
5012202322007	5012222422053	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13M/BROWN	Modèle=Washing Machine:Taille=M:Couleur_Texture=BROWN:Extras=Ouverture boutons	16	12200	01/04/15	10
5012202322007	5012222522050	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13M/BROWN	Modèle=Washing Machine:Taille=M:Couleur_Texture=BROWN:Extras=Maille piquée	16	13200	01/04/15	10
5012202322007	5012222322063	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13M/NAVY	Modèle=Washing Machine:Taille=M:Couleur_Texture=NAVY:Extras=Ouverture zippée	16	12700	01/04/15	10
5012202322007	5012222422060	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13M/NAVY	Modèle=Washing Machine:Taille=M:Couleur_Texture=NAVY:Extras=Ouverture boutons	16	12200	01/04/15	10
5012202322007	5012222522067	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13M/NAVY	Modèle=Washing Machine:Taille=M:Couleur_Texture=NAVY:Extras=Maille piquée	16	13200	01/04/15	10
5012202322007	5012222323046	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13L/DEEP HEATHER	Modèle=Washing Machine:Taille=L:Couleur_Texture=DEEP HEATHER:Extras=Ouverture zippée	16	13000	01/04/15	10
5012202322007	5012222423043	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13L/DEEP HEATHER	Modèle=Washing Machine:Taille=L:Couleur_Texture=DEEP HEATHER:Extras=Ouverture boutons	16	12500	01/04/15	10
5012202322007	5012222523040	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13L/DEEP HEATHER	Modèle=Washing Machine:Taille=L:Couleur_Texture=DEEP HEATHER:Extras=Maille piquée	16	13500	01/04/15	10
5012202322007	5012222323053	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13L/BROWN	Modèle=Washing Machine:Taille=L:Couleur_Texture=BROWN:Extras=Ouverture zippée	16	13000	01/04/15	10
5012202322007	5012222423050	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13L/BROWN	Modèle=Washing Machine:Taille=L:Couleur_Texture=BROWN:Extras=Ouverture boutons	16	12500	01/04/15	10
5012202322007	5012222523057	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13L/BROWN	Modèle=Washing Machine:Taille=L:Couleur_Texture=BROWN:Extras=Maille piquée	16	13500	01/04/15	10
5012202322007	5012222323060	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13L/NAVY	Modèle=Washing Machine:Taille=L:Couleur_Texture=NAVY:Extras=Ouverture zippée	16	13000	01/04/15	10
5012202322007	5012222423067	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13L/NAVY	Modèle=Washing Machine:Taille=L:Couleur_Texture=NAVY:Extras=Ouverture boutons	16	12500	01/04/15	10
5012202322007	5012222523064	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13L/NAVY	Modèle=Washing Machine:Taille=L:Couleur_Texture=NAVY:Extras=Maille piquée	16	13500	01/04/15	10
5012202322007	5012222324043	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13XL/DEEP HEATHER	Modèle=Washing Machine:Taille=XL:Couleur_Texture=DEEP HEATHER:Extras=Ouverture zippée	16	13200	01/04/15	10
5012202322007	5012222424040	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13XL/DEEP HEATHER	Modèle=Washing Machine:Taille=XL:Couleur_Texture=DEEP HEATHER:Extras=Ouverture boutons	16	12700	01/04/15	10
5012202322007	5012222524047	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13XL/DEEP HEATHER	Modèle=Washing Machine:Taille=XL:Couleur_Texture=DEEP HEATHER:Extras=Maille piquée	16	13700	01/04/15	10
5012202322007	5012222324050	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13XL/BROWN	Modèle=Washing Machine:Taille=XL:Couleur_Texture=BROWN:Extras=Ouverture zippée	16	13200	01/04/15	10
5012202322007	5012222424057	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13XL/BROWN	Modèle=Washing Machine:Taille=XL:Couleur_Texture=BROWN:Extras=Ouverture boutons	16	12700	01/04/15	10
5012202322007	5012222524054	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13XL/BROWN	Modèle=Washing Machine:Taille=XL:Couleur_Texture=BROWN:Extras=Maille piquée	16	13700	01/04/15	10
5012202322007	5012222324067	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13XL/NAVY	Modèle=Washing Machine:Taille=XL:Couleur_Texture=NAVY:Extras=Ouverture zippée	16	13200	01/04/15	10
5012202322007	5012222424064	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13XL/NAVY	Modèle=Washing Machine:Taille=XL:Couleur_Texture=NAVY:Extras=Ouverture boutons	16	12700	01/04/15	10
5012202322007	5012222524061	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13XL/NAVY	Modèle=Washing Machine:Taille=XL:Couleur_Texture=NAVY:Extras=Maille piquée	16	13700	01/04/15	10
5012202322007	5012223322048	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13M/DEEP HEATHER	Modèle=Stars Lovers:Taille=M:Couleur_Texture=DEEP HEATHER:Extras=Ouverture zippée	16	12700	01/04/15	10
5012202322007	5012223422045	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13M/DEEP HEATHER	Modèle=Stars Lovers:Taille=M:Couleur_Texture=DEEP HEATHER:Extras=Ouverture boutons	16	12200	01/04/15	10
5012202322007	5012223522042	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13M/DEEP HEATHER	Modèle=Stars Lovers:Taille=M:Couleur_Texture=DEEP HEATHER:Extras=Maille piquée	16	13200	01/04/15	10
5012202322007	5012223322055	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13M/BROWN	Modèle=Stars Lovers:Taille=M:Couleur_Texture=BROWN:Extras=Ouverture zippée	16	12700	01/04/15	10
5012202322007	5012223422052	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13M/BROWN	Modèle=Stars Lovers:Taille=M:Couleur_Texture=BROWN:Extras=Ouverture boutons	16	12200	01/04/15	10
5012202322007	5012223522059	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13M/BROWN	Modèle=Stars Lovers:Taille=M:Couleur_Texture=BROWN:Extras=Maille piquée	16	13200	01/04/15	10
5012202322007	5012223322062	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13M/NAVY	Modèle=Stars Lovers:Taille=M:Couleur_Texture=NAVY:Extras=Ouverture zippée	16	12700	01/04/15	10
5012202322007	5012223422069	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13M/NAVY	Modèle=Stars Lovers:Taille=M:Couleur_Texture=NAVY:Extras=Ouverture boutons	16	12200	01/04/15	10
5012202322007	5012223522066	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13M/NAVY	Modèle=Stars Lovers:Taille=M:Couleur_Texture=NAVY:Extras=Maille piquée	16	13200	01/04/15	10
5012202322007	5012223323045	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13L/DEEP HEATHER	Modèle=Stars Lovers:Taille=L:Couleur_Texture=DEEP HEATHER:Extras=Ouverture zippée	16	13000	01/04/15	10
5012202322007	5012223423042	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13L/DEEP HEATHER	Modèle=Stars Lovers:Taille=L:Couleur_Texture=DEEP HEATHER:Extras=Ouverture boutons	16	12500	01/04/15	10
5012202322007	5012223523049	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13L/DEEP HEATHER	Modèle=Stars Lovers:Taille=L:Couleur_Texture=DEEP HEATHER:Extras=Maille piquée	16	13500	01/04/15	10
5012202322007	5012223323052	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13L/BROWN	Modèle=Stars Lovers:Taille=L:Couleur_Texture=BROWN:Extras=Ouverture zippée	16	13000	01/04/15	10
5012202322007	5012223423059	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13L/BROWN	Modèle=Stars Lovers:Taille=L:Couleur_Texture=BROWN:Extras=Ouverture boutons	16	12500	01/04/15	10
5012202322007	5012223523056	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13L/BROWN	Modèle=Stars Lovers:Taille=L:Couleur_Texture=BROWN:Extras=Maille piquée	16	13500	01/04/15	10
5012202322007	5012223323069	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13L/NAVY	Modèle=Stars Lovers:Taille=L:Couleur_Texture=NAVY:Extras=Ouverture zippée	16	13000	01/04/15	10
5012202322007	5012223423066	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13L/NAVY	Modèle=Stars Lovers:Taille=L:Couleur_Texture=NAVY:Extras=Ouverture boutons	16	12500	01/04/15	10
5012202322007	5012223523063	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13L/NAVY	Modèle=Stars Lovers:Taille=L:Couleur_Texture=NAVY:Extras=Maille piquée	16	13500	01/04/15	10
5012202322007	5012223324042	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13XL/DEEP HEATHER	Modèle=Stars Lovers:Taille=XL:Couleur_Texture=DEEP HEATHER:Extras=Ouverture zippée	16	13200	01/04/15	10
5012202322007	5012223424049	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13XL/DEEP HEATHER	Modèle=Stars Lovers:Taille=XL:Couleur_Texture=DEEP HEATHER:Extras=Ouverture boutons	16	12700	01/04/15	10
5012202322007	5012223524046	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13XL/DEEP HEATHER	Modèle=Stars Lovers:Taille=XL:Couleur_Texture=DEEP HEATHER:Extras=Maille piquée	16	13700	01/04/15	10
5012202322007	5012223324059	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13XL/BROWN	Modèle=Stars Lovers:Taille=XL:Couleur_Texture=BROWN:Extras=Ouverture zippée	16	13200	01/04/15	10
5012202322007	5012223424056	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13XL/BROWN	Modèle=Stars Lovers:Taille=XL:Couleur_Texture=BROWN:Extras=Ouverture boutons	16	12700	01/04/15	10
5012202322007	5012223524053	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13XL/BROWN	Modèle=Stars Lovers:Taille=XL:Couleur_Texture=BROWN:Extras=Maille piquée	16	13700	01/04/15	10
5012202322007	5012223324066	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture zippéeKin_13Pure SoieKin_13XL/NAVY	Modèle=Stars Lovers:Taille=XL:Couleur_Texture=NAVY:Extras=Ouverture zippée	16	13200	01/04/15	10
5012202322007	5012223424063	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Ouverture boutonsKin_13Pure SoieKin_13XL/NAVY	Modèle=Stars Lovers:Taille=XL:Couleur_Texture=NAVY:Extras=Ouverture boutons	16	12700	01/04/15	10
5012202322007	5012223524060	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Stars LoversKin_13Chemise Homme Coupe fit Manches courtes - Maille piquéeKin_13Pure SoieKin_13XL/NAVY	Modèle=Stars Lovers:Taille=XL:Couleur_Texture=NAVY:Extras=Maille piquée	16	13700	01/04/15	10
5012202322007	5012242322043	Homme	Chemise pure soie	Chemise	Stand'Up	Homme			MUTINY TAHITI	KOKOLO	Collection "Stand'Up" – Washing MachineKin_13Chemise Homme Coupe droite Manches courtes Col brodé - Ouverture zippéeKin_13Pure SoieKin_13M/DEEP HEATHER	Modèle=Washing Machine:Taille=M:Couleur_Texture=DEEP HEATHER:Extras=Ouverture zippée	16	12700	01/04/15	10
